occurrenceID	catalogNumber	collectionCode	genus	species	_labelType	recordedBy	day	month	year	associatedMedia	_locality	county	stateProvince	country	occurrenceRemarks
D0033CD2-E74A-11E4-AAA6-00155D012A60	827680	Nordic-Herbarium	Rosa	galbana	H	Lindeberg, C. J.				http://www.unimus.no/photos/image/jpeg/O-V-827680-01	Kragerø*	Kragerø	Telemark	Norway	
903733EE-E74D-11E4-BB88-00155D012A60		Nordic-Herbarium	Eriophorum	scheuchzeri	H	Lund, Berke*	24	7	1932	http://www.unimus.no/photos/image/jpeg/O-V-N/A-01	Lunde	Nome	Telemark	Norway	N/A 
DBE5D5FA-E74A-11E4-850B-00155D012A60	836612	Nordic-Herbarium	Myosotis	palustris	H	Lunde, Bertel	7	7	1932	http://www.unimus.no/photos/image/jpeg/O-V-836612-01	Lunde	Nome	Telemark	Norway	
185DD654-E74B-11E4-B84F-00155D012A60	870837	Nordic-Herbarium	Eriophorum	scheuchzeri	H	Lunde, Bertel	24	7	1932	http://www.unimus.no/photos/image/jpeg/O-V-870837-01	Lunde	Nome	Telemark	Norway	N/A 
2D42FEAA-E74B-11E4-B385-00155D012A60	886030	Nordic-Herbarium	Poa	nemoralis	H	Lunde, Bertel	20	7	1933	http://www.unimus.no/photos/image/jpeg/O-V-886030-01	Lunde	Nome	Telemark	Norway	
BC4C81BC-E74A-11E4-85DE-00155D012A60	812795	Nordic-Herbarium	Silene	inflata	H	Lunde, Bertel	31	7	1938	http://www.unimus.no/photos/image/jpeg/O-V-812795-01	Lunde	Nome	Telemark	Norway	
14519A46-E74B-11E4-941D-00155D012A60	867809	Nordic-Herbarium	Carex	pulicaris	H	Marsvall	29	5	1910	http://www.unimus.no/photos/image/jpeg/O-V-867809-01	Kragerø	Kragerø	Telemark	Norway	N/A 
0D56E3AE-E74B-11E4-943B-00155D012A60	862689	Nordic-Herbarium	Carex	acuta	H	Marsvall	12	6	1910	http://www.unimus.no/photos/image/jpeg/O-V-862689-01	Skåtøy	Kragerø	Telemark	Norway	N/A 
0D5738CC-E74B-11E4-AB60-00155D012A60	862690	Nordic-Herbarium	Carex	vulgaris	H	Marsvall, Halvor L.			1908	http://www.unimus.no/photos/image/jpeg/O-V-862690-01	Skåtøy	Kragerø	Telemark	Norway	N/A 
12097A7E-E74B-11E4-8C9B-00155D012A60	866128	Nordic-Herbarium	Carex	otrubae	H, T	Moe, Nils G.				http://www.unimus.no/photos/image/jpeg/O-V-866128-01	Kragerø	Kragerø	Telemark	Norway	
ABED0382-E74A-11E4-B63E-00155D012A60	800489	Nordic-Herbarium	Betula	nana	H	Møller, Sophie		7	1873	http://www.unimus.no/photos/image/jpeg/O-V-800489-01	Haukelidfjeld	Vinje	Telemark	Norway	
11EA6B02-E74B-11E4-8063-00155D012A60	866036	Nordic-Herbarium	Carex	panicea	H, T	Møller, Sophie			1874	http://www.unimus.no/photos/image/jpeg/O-V-866036-01	Langesund	Bamble	Telemark	Norway	
121D3834-E74B-11E4-935F-00155D012A60	866183	Nordic-Herbarium	Carex	pallescens	H, T	Møller, Sophie			1874	http://www.unimus.no/photos/image/jpeg/O-V-866183-01	Langesund	Bamble	Telemark	Norway	
9AF6874C-E74A-11E4-9E9F-00155D012A60	787678	Nordic-Herbarium	Salix	glauca	H, T	Møller, Sophie				http://www.unimus.no/photos/image/jpeg/O-V-787678-01	Bolkesjø	Notodden	Telemark	Norway	
A6D6507E-E74A-11E4-8487-00155D012A60	796610	Nordic-Herbarium	Salix	myrsinites	H, T	Møller, Sophie				http://www.unimus.no/photos/image/jpeg/O-V-796610-01	Bolkesjø	Notodden	Telemark	Norway	
D006F39A-E74A-11E4-9BA6-00155D012A60	827691	Nordic-Herbarium	R.	tomentosa	H	Non	17	9	1907	http://www.unimus.no/photos/image/jpeg/O-V-827691-01	Kragerø	Kragerø	Telemark	Norway	
D0014B02-E74A-11E4-AE62-00155D012A60	827674	Nordic-Herbarium	Rosa	nymanii	H	Non				http://www.unimus.no/photos/image/jpeg/O-V-827674-01	Kragerø: Skåtö.	Kragerø	Telemark	Norway	
B60238CE-E74A-11E4-B664-00155D012A60	808178	Nordic-Herbarium	Cerastium	alpinum	H, T	Nordal, I.	10	6	1986	http://www.unimus.no/photos/image/jpeg/O-V-808178-01	Tinn	Tinn	Telemark	Norway	
ADDEE5DE-E74A-11E4-8F91-00155D012A60	801972	Nordic-Herbarium	Quercus	robur	T	Nordal, I.	15	7	1986	http://www.unimus.no/photos/image/jpeg/O-V-801972-01	Hjartdal	Hjartdal	Telemark	Norway	
ADE0EF50-E74A-11E4-A6D1-00155D012A60	801978	Nordic-Herbarium	Quercus	robur	T	Nordal, I.	12	8	1987	http://www.unimus.no/photos/image/jpeg/O-V-801978-01	Nissedal	Nissedal	Telemark	Norway	
DC20609E-E74A-11E4-B1CD-00155D012A60	836789	Nordic-Herbarium	Myosotis	laxa	T	Nordal, I.	12	8	1987	http://www.unimus.no/photos/image/jpeg/O-V-836789-01	Nissedal	Nissedal	Telemark	Norway	
1A8B30C0-E74B-11E4-9841-00155D012A60	872380	Nordic-Herbarium	Agrostis	capillaris x gigantea	H, T	Nordal, I.	12	8	1987	http://www.unimus.no/photos/image/jpeg/O-V-872380-01	Nissedal	Nissedal	Telemark	Norway	
F9AF570A-E74A-11E4-922E-00155D012A60	848240	Nordic-Herbarium	Arctium	minus	T	Nordal, I.	13	8	1987	http://www.unimus.no/photos/image/jpeg/O-V-848240-01	Kviteseid	Kviteseid	Telemark	Norway	N/A 
1517A286-E74B-11E4-9AF1-00155D012A60	868390	Nordic-Herbarium	Carex	oederi	H	Nordhagen, R.	23	6	1949	http://www.unimus.no/photos/image/jpeg/O-V-868390-01	Holla	Nome	Telemark	Norway	N/A 
12085E6E-E74B-11E4-817B-00155D012A60	866125	Nordic-Herbarium	Carex	vulpina	H, T	Nordhagen, Rolf	22	7	1938	http://www.unimus.no/photos/image/jpeg/O-V-866125-01	Skåtøy	Kragerø	Telemark	Norway	
03DB373A-E74B-11E4-8900-00155D012A60	855708	Nordic-Herbarium	Tragopogon	pratensis	H	Nordhagen, Rolf	24	7	1938	http://www.unimus.no/photos/image/jpeg/O-V-855708-01	Telemark: Stråholmen ved Jomfruland!		Telemark	Norway	N/A 
15153AAA-E74B-11E4-8D04-00155D012A60	868383	Nordic-Herbarium	Carex	oederi	H	Nordhagen, Rolf	24	6	1949	http://www.unimus.no/photos/image/jpeg/O-V-868383-01	Langesund	Bamble	Telemark	Norway	N/A 
12E81144-E74B-11E4-BB08-00155D012A60	866765	Nordic-Herbarium	Carex	rostrata	H, T	Norman, J. M.			1852	http://www.unimus.no/photos/image/jpeg/O-V-866765-01	Brevik	Porsgrunn	Telemark	Norway	
13D82724-E74B-11E4-BAFB-00155D012A60	867451	Nordic-Herbarium	Carex	rariflora	H	Norman, J. M.			1852	http://www.unimus.no/photos/image/jpeg/O-V-867451-01	Sørøen: Brevik	Porsgrunn	Telemark	Norway	
9EBD1486-E74A-11E4-A646-00155D012A60	790524	Nordic-Herbarium			H, T	Norman, J. M.	2	6	1872	http://www.unimus.no/photos/image/jpeg/O-V-790524-01	Brevik	Porsgrunn	Telemark	Norway	Label Lost Sheet
9B34F8F6-E74A-11E4-8E8D-00155D012A60	787862	Nordic-Herbarium	Salix	glauca	H, T	Norman, J. M.	6	6	1872	http://www.unimus.no/photos/image/jpeg/O-V-787862-01	Brevik	Porsgrunn	Telemark	Norway	
A57289B4-E74A-11E4-AAE0-00155D012A60	795566	Nordic-Herbarium	Salix		H	Norman, J. M.	16	7	1877	http://www.unimus.no/photos/image/jpeg/O-V-795566-01	Langesund	Bamble	Telemark	Norway	Label Lost Sheet
B37FF3DE-E74A-11E4-B228-00155D012A60	806264	Nordic-Herbarium	Atriplex	patula	H, T	Norman, J. M.		3	1883	http://www.unimus.no/photos/image/jpeg/O-V-806264-01	Laurdal: Triset omegn	Tokke	Telemark	Norway	
B94DA838-E74A-11E4-A751-00155D012A60	810610	Nordic-Herbarium	Sagina	procumbens	H	Norman, J. M.	1	6	1883	http://www.unimus.no/photos/image/jpeg/O-V-810610-01	Klyve-Korsvold pr Porsgrund	Porsgrunn	Telemark	Norway	
B4C5937A-E74A-11E4-93A5-00155D012A60	807233	Nordic-Herbarium	Atriplex	prostrata	H, T	Norman, J. M.	22	7	1883	http://www.unimus.no/photos/image/jpeg/O-V-807233-01	Brevik	Porsgrunn	Telemark	Norway	
CD2000C2-E74A-11E4-98C7-00155D012A60	825464	Nordic-Herbarium	Crataegus	kyrtostyla	H, T	Norman, J. M.	4	7	1884	http://www.unimus.no/photos/image/jpeg/O-V-825464-01	Telemark, sonfronland*		Telemark	Norway	
A938E174-E74A-11E4-AA2C-00155D012A60	798426	Nordic-Herbarium	Salix	alba	H, T	Norman, J. M.	30	7	1884	http://www.unimus.no/photos/image/jpeg/O-V-798426-01	Laurdal: Præstegaarden	Tokke	Telemark	Norway	
9A34CB48-E74A-11E4-B43B-00155D012A60	787106	Nordic-Herbarium	Salix	aurita	H	Norman, J. M.	2	8	1884	http://www.unimus.no/photos/image/jpeg/O-V-787106-01	Laurdal: Trisetfjeld	Tokke	Telemark	Norway	
B37EF786-E74A-11E4-9A74-00155D012A60	806261	Nordic-Herbarium	Atriplex	patula	H, T	Norman, J. M.	3	8	1885	http://www.unimus.no/photos/image/jpeg/O-V-806261-01	Laurdal: Præstegaard	Tokke	Telemark	Norway	
B47626C8-E74A-11E4-8374-00155D012A60	806997	Nordic-Herbarium	Atriplex	prostrata	H, T	Norman, J. M.	4	7	1886	http://www.unimus.no/photos/image/jpeg/O-V-806997-01	Jomfruland	Kragerø	Telemark	Norway	
0D534B04-E74B-11E4-8308-00155D012A60	862678	Nordic-Herbarium	Carex	goodenoughii	H	Norman, J. M.	10	6	1887	http://www.unimus.no/photos/image/jpeg/O-V-862678-01	Slemmedal: Nygård til Nesset	Siljan	Telemark	Norway	N/A 
171F81DE-E74B-11E4-9CB2-00155D012A60	869910	Nordic-Herbarium	Eleocharis	mamillata	H,T	Norman, J. M.	10	6	1887	http://www.unimus.no/photos/image/jpeg/O-V-869910-01	Siljan	Siljan	Telemark	Norway	N/A 
AEC9A452-E74A-11E4-9B3C-00155D012A60	802666	Nordic-Herbarium	Polygonum	hydropiper	H	Norman, J. M.	9	8	1887	http://www.unimus.no/photos/image/jpeg/O-V-802666-01	Haatvedt, Laurdal	Tokke	Telemark	Norway	
151C5C90-E74B-11E4-A1EE-00155D012A60	868403	Nordic-Herbarium	Carex	oederi	H	Norman, J. M.	25	8	1887	http://www.unimus.no/photos/image/jpeg/O-V-868403-01	Mellom Kråkebø og Li	Tokke	Telemark	Norway	N/A 
9A31C060-E74A-11E4-A08C-00155D012A60	787097	Nordic-Herbarium	Populus	tremula	H	Norman, J. M.	3	9	1887	http://www.unimus.no/photos/image/jpeg/O-V-787097-01	Laurdal: Præstegaarden	Tokke	Telemark	Norway	
AE903B2C-E74A-11E4-9EAB-00155D012A60	802496	Nordic-Herbarium	Betula	coriacea	H, T	Norman, J. M.	3	9	1887	http://www.unimus.no/photos/image/jpeg/O-V-802496-01	Laurdal: Præstegaarden	Tokke	Telemark	Norway	
B3804640-E74A-11E4-8216-00155D012A60	806265	Nordic-Herbarium	Atriplex	patula	H, T	Norman, J. M.	2	8	1888	http://www.unimus.no/photos/image/jpeg/O-V-806265-01	Eidanger	Porsgrunn	Telemark	Norway	
B47579E4-E74A-11E4-978B-00155D012A60	806995	Nordic-Herbarium	Atriplex	hastata	H, T	Norman, J. M.	2	8	1888	http://www.unimus.no/photos/image/jpeg/O-V-806995-01	Eidanger	Porsgrunn	Telemark	Norway	
DE643B50-E74A-11E4-8568-00155D012A60	838527	Nordic-Herbarium	Mentha		H	Norman, J. M.	3	6		http://www.unimus.no/photos/image/jpeg/O-V-838527-01	Eidanger	Porsgrunn	Telemark	Norway	Year Unclear 
A9F358BA-E74A-11E4-BE88-00155D012A60	798982	Nordic-Herbarium	Betula	verrucosa	H	Norman, J. M.				http://www.unimus.no/photos/image/jpeg/O-V-798982-01	Porsgrund: Knasvold?	Porsgrunn	Telemark	Norway	
AE8FEA46-E74A-11E4-80FA-00155D012A60	802495	Nordic-Herbarium	Betula	pubescens	H, T	Norman, J. M.				http://www.unimus.no/photos/image/jpeg/O-V-802495-01	Eidanger; Nordre Koppheppend?	Porsgrunn	Telemark	Norway	
CB8D9B8E-E74A-11E4-A34E-00155D012A60	824271	Nordic-Herbarium	Drosera	longifolia	H	Norman, J. M.				http://www.unimus.no/photos/image/jpeg/O-V-824271-01	Eidanger	Porsgrunn	Telemark	Norway	
AE4E4A96-E74A-11E4-9249-00155D012A60	802300	Nordic-Herbarium	Betula		H	Nybø, E. S.	6	8	1934	http://www.unimus.no/photos/image/jpeg/O-V-802300-01	Sauherad: Hjuksebø	Sauherad	Telemark	Norway	
A9F3FDBA-E74A-11E4-902D-00155D012A60	798984	Nordic-Herbarium	Betula	verrucosa	H	Nybø, E. S.	26	6	1936	http://www.unimus.no/photos/image/jpeg/O-V-798984-01	Notodden: Tinneberget	Notodden	Telemark	Norway	
AE4DF79E-E74A-11E4-9975-00155D012A60	802299	Nordic-Herbarium	Betula		H	Nybø, E. S.	18	8	1936	http://www.unimus.no/photos/image/jpeg/O-V-802299-01	Heddal	Notodden	Telemark	Norway	
AE4EA4D2-E74A-11E4-88CC-00155D012A60	802301	Nordic-Herbarium	Betula		H	Nybø, E. S.	18	8	1936	http://www.unimus.no/photos/image/jpeg/O-V-802301-01	Heddal	Notodden	Telemark	Norway	
A9F2AED8-E74A-11E4-BB0F-00155D012A60	798980	Nordic-Herbarium	Betula	verrucosa	H	Nybø, E. S.	21	8	1936	http://www.unimus.no/photos/image/jpeg/O-V-798980-01	Heddal	Notodden	Telemark	Norway	
A9F303C4-E74A-11E4-8BB4-00155D012A60	798981	Nordic-Herbarium	Betula	verrucosa	H	Nybø, E. S.	21	8	1936	http://www.unimus.no/photos/image/jpeg/O-V-798981-01	Heddal	Notodden	Telemark	Norway	
AE2E5362-E74A-11E4-9553-00155D012A60	802205	Nordic-Herbarium	Betula	pubescens	H	Nybø, E. S.	30	8	1936	http://www.unimus.no/photos/image/jpeg/O-V-802205-01	Heddal	Notodden	Telemark	Norway	
AE2C97E8-E74A-11E4-8E38-00155D012A60	802200	Nordic-Herbarium	Betula	pubescens	H	Nybø, E. S.	18	8	1937	http://www.unimus.no/photos/image/jpeg/O-V-802200-01	Hjartdal	Hjartdal	Telemark	Norway	
A9F25B2C-E74A-11E4-BF5A-00155D012A60	798979	Nordic-Herbarium	Betula	verrucosa	H	Nybø, E. S.	20	8	1937	http://www.unimus.no/photos/image/jpeg/O-V-798979-01	Sauherad: Volltveit	Sauherad	Telemark	Norway	
AE4DA0AA-E74A-11E4-AECE-00155D012A60	802298	Nordic-Herbarium	Betula		H	Nybø, E. S.	20	8	1937	http://www.unimus.no/photos/image/jpeg/O-V-802298-01	Sauherad: Volltveit	Sauherad	Telemark	Norway	
A9F4FA9E-E74A-11E4-8928-00155D012A60	798987	Nordic-Herbarium	Betula	verrucosa	H	Nybø, E. S.	21	8	1937	http://www.unimus.no/photos/image/jpeg/O-V-798987-01	Sauherad: Hjuksebø	Sauherad	Telemark	Norway	
AE2D555C-E74A-11E4-B07B-00155D012A60	802202	Nordic-Herbarium	Betula	pubescens	H	Nybø, E. S.	21	8	1937	http://www.unimus.no/photos/image/jpeg/O-V-802202-01	Sauherad	Sauherad	Telemark	Norway	
AE2C45B8-E74A-11E4-B54E-00155D012A60	802199	Nordic-Herbarium	Betula	pubescens	H	Nybø, E. S.	27	8	1937	http://www.unimus.no/photos/image/jpeg/O-V-802199-01	Tuddal i Hjratdal herred på veg til Sauland	Hjartdal	Telemark	Norway	
C13C0EB8-E74A-11E4-B4FA-00155D012A60	816490	Nordic-Herbarium	Stellaria	graminea	H	Nyhuus, O.	19	7	1900	http://www.unimus.no/photos/image/jpeg/O-V-816490-01	Brevik, Nordre Osen, Aamodt	Åmodt	Telemark	Norway	
A928258C-E74A-11E4-9169-00155D012A60	798376	Nordic-Herbarium	Alnus	rotundifolia	H, T	Olson, A. Otto	20	8	1916	http://www.unimus.no/photos/image/jpeg/O-V-798376-01	Stathelle	Bamble	Telemark	Norway	
14559182-E74B-11E4-AD9C-00155D012A60	867821	Nordic-Herbarium	Carex	pulicaris	H	Omang, S. O. F.	28	6	1894	http://www.unimus.no/photos/image/jpeg/O-V-867821-01	Siljan	Siljan	Telemark	Norway	N/A 
B6028F90-E74A-11E4-99C6-00155D012A60	808179	Nordic-Herbarium	Cerastium	alpinum	H	Omang, S. O. F.	5	8	1904	http://www.unimus.no/photos/image/jpeg/O-V-808179-01	Telemark: Gaustafjeld*		Telemark	Norway	
9F999780-E74A-11E4-B972-00155D012A60	791179	Nordic-Herbarium	Salix	herbacea	H	Omang, S. O. F.	8	7	1906	http://www.unimus.no/photos/image/jpeg/O-V-791179-01	Rauland	Vinje	Telemark	Norway	
9F945C66-E74A-11E4-BF8D-00155D012A60	791165	Nordic-Herbarium	Salix	herbacea	H	Omang, S. O. F.	11	7	1906	http://www.unimus.no/photos/image/jpeg/O-V-791165-01	Rauland	Vinje	Telemark	Norway	
BFB60EAE-E74A-11E4-BDE0-00155D012A60	815350	Nordic-Herbarium	Viscaria	alpina	H	Omang, S. O. F.	11	7	1906	http://www.unimus.no/photos/image/jpeg/O-V-815350-01	Rauland	Vinje	Telemark	Norway	
B69492B4-E74A-11E4-85DF-00155D012A60	808598	Nordic-Herbarium	Cerastium	trigynum	H	Omang, S. O. F.	5	8	1907	http://www.unimus.no/photos/image/jpeg/O-V-808598-01	Telemark: Gaustafjeld	Tinn	Telemark	Norway	
EF504058-E74A-11E4-856C-00155D012A60	840785	Nordic-Herbarium	Euphrasia	officinalis	H	Omang, S. O. F.	5	7	1915	http://www.unimus.no/photos/image/jpeg/O-V-840785-01	Eidanger	Porsgrunn	Telemark	Norway	
EF3AED20-E74A-11E4-814A-00155D012A60	840728	Nordic-Herbarium	Euphrasia	officinalis	H	Omang, S. O. F.	5	9	1915	http://www.unimus.no/photos/image/jpeg/O-V-840728-01	Eidanger	Porsgrunn	Telemark	Norway	N/A 
14553D72-E74B-11E4-B90C-00155D012A60	867820	Nordic-Herbarium	Carex	pulicaris	H,T	Ouren, Tore	25	6	1955	http://www.unimus.no/photos/image/jpeg/O-V-867820-01	Eidanger	Porsgrunn	Telemark	Norway	N/A 
1454E7B4-E74B-11E4-810B-00155D012A60	867819	Nordic-Herbarium	Carex	pulicaris	H,T	Ouren, Tore	26	6	1955	http://www.unimus.no/photos/image/jpeg/O-V-867819-01	Eidanger	Porsgrunn	Telemark	Norway	N/A 
BAA77858-E74A-11E4-B7FA-00155D012A60	811616	Nordic-Herbarium	Sagina	saginoides	H, T	Ouren, Tore	2	7	1955	http://www.unimus.no/photos/image/jpeg/O-V-811616-01	Kviteseid	Kviteseid	Telemark	Norway	
9A38B2B2-E74A-11E4-B539-00155D012A60	787118	Nordic-Herbarium	Salix	aurita	H, T	Ouren, Tore	3	7	1955	http://www.unimus.no/photos/image/jpeg/O-V-787118-01	Telem.: Kviteseid: Morgedal*	Kviteseid	Telemark	Norway	
C3605DFC-E74A-11E4-91C9-00155D012A60	818136	Nordic-Herbarium	Actaea	spicata	H, T	Ouren, Tore	3	7	1955	http://www.unimus.no/photos/image/jpeg/O-V-818136-01	Kviteseid	Kviteseid	Telemark	Norway	
F4802DA4-E74A-11E4-B983-00155D012A60	844365	Nordic-Herbarium	Pedicularis	palustris	H, T	Ouren, Tore	3	7	1955	http://www.unimus.no/photos/image/jpeg/O-V-844365-01	Kviteseid	Kviteseid	Telemark	Norway	
145BCDA4-E74B-11E4-9E31-00155D012A60	867840	Nordic-Herbarium	Carex	pilulifera	H,T	Ouren, Tore	3	7	1955	http://www.unimus.no/photos/image/jpeg/O-V-867840-01	Kviteseid	Kviteseid	Telemark	Norway	N/A 
CDEE7CFE-E74A-11E4-B655-00155D012A60	826085	Nordic-Herbarium	Potentilla	neglecta	H, T	Ouren, Tore	31	7	1955	http://www.unimus.no/photos/image/jpeg/O-V-826085-01	Kviteseid	Kviteseid	Telemark	Norway	
AF54ED28-E74A-11E4-A885-00155D012A60	803082	Nordic-Herbarium	Polygonum	convolvulus	T	Ouren, Tore	23	9	1964	http://www.unimus.no/photos/image/jpeg/O-V-803082-01	Gjerpen	Skien	Telemark	Norway	
FFCC5624-E74A-11E4-9917-00155D012A60	852764	Nordic-Herbarium	Gnaphalium	uliginosum	T	Ouren, Tore	30	9	1965	http://www.unimus.no/photos/image/jpeg/O-V-852764-01	Skåtøy	Kragerø	Telemark	Norway	
12070CDA-E74B-11E4-8431-00155D012A60	866121	Nordic-Herbarium	Carex	lamprophysa	H, T	Ouren, Tore	30	9	1965	http://www.unimus.no/photos/image/jpeg/O-V-866121-01	Skåtøy	Kragerø	Telemark	Norway	
AF51E09C-E74A-11E4-8EA8-00155D012A60	803073	Nordic-Herbarium	Polygonum	convolvulus	H, T	Ouren, Tore	6	9	1966	http://www.unimus.no/photos/image/jpeg/O-V-803073-01	Vinje	Vinje	Telemark	Norway	
AF5337A8-E74A-11E4-B811-00155D012A60	803077	Nordic-Herbarium	Polygonum	convolvulus	H, T	Ouren, Tore	7	9	1966	http://www.unimus.no/photos/image/jpeg/O-V-803077-01	Nissedal	Nissedal	Telemark	Norway	
B3815E36-E74A-11E4-AC3C-00155D012A60	806268	Nordic-Herbarium	Atriplex	patula	H, T	Ouren, Tore	7	9	1966	http://www.unimus.no/photos/image/jpeg/O-V-806268-01	Kviteseid hd.: Kviteseid sentrum, veikanten	Kviteseid	Telemark	Norway	
BCBEA986-E74A-11E4-822B-00155D012A60	813129	Nordic-Herbarium	Melandrium	album	H, T	Ouren, Tore	7	9	1966	http://www.unimus.no/photos/image/jpeg/O-V-813129-01	Kviteseid	Kviteseid	Telemark	Norway	
FFCB4FFE-E74A-11E4-8219-00155D012A60	852761	Nordic-Herbarium	Gnaphalium	uliginosum	T	Ouren, Tore	7	9	1966	http://www.unimus.no/photos/image/jpeg/O-V-852761-01	Kviteseid	Kviteseid	Telemark	Norway	
BCBE5224-E74A-11E4-8F63-00155D012A60	813128	Nordic-Herbarium	Melandrium	album	H, T	Ouren, Tore	10	9	1966	http://www.unimus.no/photos/image/jpeg/O-V-813128-01	Gjerpen	Skien	Telemark	Norway	
FFCBA1FC-E74A-11E4-A956-00155D012A60	852762	Nordic-Herbarium	Gnaphalium	uliginosum	T	Ouren, Tore	8	7	1967	http://www.unimus.no/photos/image/jpeg/O-V-852762-01	Kragerø	Kragerø	Telemark	Norway	
124F6D86-E74B-11E4-9E4E-00155D012A60	866324	Nordic-Herbarium	Carex	paleacea	H, T	Ouren, Tore	8	7	1967	http://www.unimus.no/photos/image/jpeg/O-V-866324-01	Kragerø	Kragerø	Telemark	Norway	
BCBF01D8-E74A-11E4-808D-00155D012A60	813130	Nordic-Herbarium	Melandrium	album	H, T	Ouren, Tore	19	9	1967	http://www.unimus.no/photos/image/jpeg/O-V-813130-01	Skien	Skien	Telemark	Norway	
C72A9312-E74A-11E4-8B53-00155D012A60	820961	Nordic-Herbarium	Papaver	dubium	H, T	Ouren, Tore	19	9	1967	http://www.unimus.no/photos/image/jpeg/O-V-820961-01	Bamble	Bamble	Telemark	Norway	
AF543B58-E74A-11E4-8D49-00155D012A60	803080	Nordic-Herbarium	Polygonum	convolvulus	T	Ouren, Tore	28	9	1968	http://www.unimus.no/photos/image/jpeg/O-V-803080-01	Tokke	Tokke	Telemark	Norway	
FFCBF4D6-E74A-11E4-8E50-00155D012A60	852763	Nordic-Herbarium	Gnaphalium	uliginosum	T	Ouren, Tore	28	9	1968	http://www.unimus.no/photos/image/jpeg/O-V-852763-01	Tokke	Tokke	Telemark	Norway	
AF4F4508-E74A-11E4-A2CE-00155D012A60	803065	Nordic-Herbarium	Polygonum	convolvulus	T	Ouren, Tore	29	9	1968	http://www.unimus.no/photos/image/jpeg/O-V-803065-01	Kragerø	Kragerø	Telemark	Norway	
AF528600-E74A-11E4-AD9C-00155D012A60	803075	Nordic-Herbarium	Polygonum	convolvulus	T	Ouren, Tore	30	9	1968	http://www.unimus.no/photos/image/jpeg/O-V-803075-01	Skien	Skien	Telemark	Norway	
AF549058-E74A-11E4-8D36-00155D012A60	803081	Nordic-Herbarium	Polygonum	convolvulus	T	Ouren, Tore	30	9	1968	http://www.unimus.no/photos/image/jpeg/O-V-803081-01	Skien	Skien	Telemark	Norway	
B37DFB42-E74A-11E4-B3C9-00155D012A60	806258	Nordic-Herbarium	Atriplex	patula	H, T	Ouren, Tore	30	9	1968	http://www.unimus.no/photos/image/jpeg/O-V-806258-01	Skien	Skien	Telemark	Norway	
FE02BF90-E74A-11E4-8359-00155D012A60	851465	Nordic-Herbarium	Cirsium	palustre	H, T	Ouren, Tore	30	9	1968	http://www.unimus.no/photos/image/jpeg/O-V-851465-01	Gjerpen	Skien	Telemark	Norway	
A6197CA2-E74E-11E4-9ED8-00155D012A60	891637	Nordic-Herbarium	Setaria	verticillata	H, T	Ouren, Tore	30	9	1968	http://www.unimus.no/photos/image/jpeg/O-V-891637-01	Kragerø	Kragerø	Telemark	Norway	
B37A08AC-E74A-11E4-B14D-00155D012A60	806249	Nordic-Herbarium	Atriplex	patula	H, T	Ouren, Tore	1	10	1968	http://www.unimus.no/photos/image/jpeg/O-V-806249-01	Skien	Skien	Telemark	Norway	
AF52D8B2-E74A-11E4-8B25-00155D012A60	803076	Nordic-Herbarium	Polygonum	convolvulus	H, T	Ouren, Tore	17	7	1970	http://www.unimus.no/photos/image/jpeg/O-V-803076-01	Skien	Skien	Telemark	Norway	
AF53968A-E74A-11E4-B0D2-00155D012A60	803078	Nordic-Herbarium	Polygonum	convolvulus	H, T	Ouren, Tore	29	7	1972	http://www.unimus.no/photos/image/jpeg/O-V-803078-01	Skien	Skien	Telemark	Norway	
AF513836-E74A-11E4-84FA-00155D012A60	803071	Nordic-Herbarium	Polygonum	convolvulus	H, T	Ouren, Tore	18	7	1974	http://www.unimus.no/photos/image/jpeg/O-V-803071-01	Kragerø	Kragerø	Telemark	Norway	
03DFFEB4-E74B-11E4-A338-00155D012A60	855722	Nordic-Herbarium			T	Ouren, Tore	19	7	1974	http://www.unimus.no/photos/image/jpeg/O-V-855722-01	Kragerø	Kragerø	Telemark	Norway	Label Lost Sheet 
03E0FECC-E74B-11E4-BEC5-00155D012A60	855725	Nordic-Herbarium			T	Ouren, Tore	19	7	1974	http://www.unimus.no/photos/image/jpeg/O-V-855725-01	Skåtøy	Kragerø	Telemark	Norway	Label Lost Sheet 
AF53E72A-E74A-11E4-83CF-00155D012A60	803079	Nordic-Herbarium	Polygonum	convolvulus	H, T	Ouren, Tore	29	7	1974	http://www.unimus.no/photos/image/jpeg/O-V-803079-01	Skien	Skien	Telemark	Norway	
0465710C-E74B-11E4-BD4C-00155D012A60	856102	Nordic-Herbarium	Juncus	gerardi	H, T	Ouren, Tore	27	6	1979	http://www.unimus.no/photos/image/jpeg/O-V-856102-01	Bamble	Bamble	Telemark	Norway	
02C074BE-E74B-11E4-A071-00155D012A60	854897	Nordic-Herbarium	Senecio	vulgaris	T	Ouren, Tore	25	7	1979	http://www.unimus.no/photos/image/jpeg/O-V-854897-01	Kragerø	Kragerø	Telemark	Norway	
0477AE6C-E74B-11E4-9370-00155D012A60	856153	Nordic-Herbarium	Juncus	tenuis	H,T	Ouren, Tore	27	7	1979	http://www.unimus.no/photos/image/jpeg/O-V-856153-01	Bamble	Bamble	Telemark	Norway	N/A 
